대분류,중분류,법인명,브랜드명,brno,crno
도소매,농수산물,농업회사법인(주)천리팜,천리팜 아쿠아포닉스,1548802171,2.06E+12
도소매,농수산물,농업회사법인한백식품(주),박향희김,3178133408,1.50E+12
도소매,농수산물,다름달음과일,다름과일,6591001625,
도소매,농수산물,담다,담다앤바다를담다,1064074126,
도소매,농수산물,대정나눔유통(주),나눔,6088172535,1.90E+12
도소매,농수산물,대정나눔유통(주),Na Num)한끼 애,6088172535,1.90E+12
도소매,농수산물,대정나눔유통(주),愛)·찬,6088172535,1.90E+12
도소매,농수산물,대정나눔유통(주),饌,6088172535,1.90E+12
도소매,농수산물,더맛나,비타민 팡팡,5620602212,
도소매,농수산물,돼지생갈비상회,돼지생갈비상회,2842001610,
도소매,농수산물,디앤플러스,더하루감성건어물&칩스,7810801287,
도소매,농수산물,떼구르,떼구르,4022278365,
도소매,농수산물,라이프룻,라이프룻,2443300874,
도소매,농수산물,사랑한바구니,사랑한바구니,,
도소매,농수산물,에프트리(주),에프트리,1538602188,1.10E+12
도소매,농수산물,오징어파는언니,오징어파는언니,1120594145,
도소매,농수산물,좋은계란할인점,좋은계란할인점,7409301792,
도소매,농수산물,찡오언니본점,찡오언니,3110969595,
도소매,농수산물,플레르망고,플레르망고,6482300102,
도소매,농수산물,한국화원협동조합연합회,꽃누리,,
도소매,농수산물,한마음공동체영농조합법인,에코한마음,4098138963,2.06E+12
도소매,농수산물,헬로건어물용인본점,헬로건어물,,
도소매,의류/패션,(주)45스페이스,착한구두,7318701405,2.85E+12
도소매,의류/패션,(주)꼼므에뚜왈코리아,꼼므에뚜왈,5218801936,1.70E+12
도소매,의류/패션,(주)디더블유즈,돌핀웨일,7298601496,1.35E+12
도소매,의류/패션,(주)마이마스터즈,공작인,1058807228,1.10E+12
도소매,의류/패션,(주)메이블,슈슈앤크라,1298691922,1.31E+12
도소매,의류/패션,(주)바바라앤코,바바라,2068634188,1.10E+12
도소매,의류/패션,(주)바바라앤코,BABARA,2068634188,1.10E+12
도소매,의류/패션,(주)벨로벨라,리벨로 테일러샵,8478100204,1.34E+12
도소매,의류/패션,(주)보화,메리디움,1358603044,1.36E+12
도소매,의류/패션,(주)브랜드드림,브랜드드림,1868702114,1.10E+12
도소매,의류/패션,(주)스타갤러리,스타갤러리,1378638632,1.24E+12
도소매,의류/패션,(주)안녕피어싱,"안녕,피어싱",1498801452,1.34E+12
도소매,의류/패션,(주)에이치케이에프엔에프,에이치케이테일러,1448800399,1.10E+12
도소매,의류/패션,(주)에이치케이에프엔에프,HKtailor,1448800399,1.10E+12
도소매,의류/패션,(주)정원어페럴,해리슨테일러,7278100313,1.10E+12
도소매,의류/패션,(주)제이엘컬렉션,제이블랑,2388600313,1.50E+12
도소매,의류/패션,(주)제이진옴므,제이진옴므,1018694329,1.10E+12
도소매,의류/패션,(주)좋음,히어라이크,5208101083,1.10E+12
도소매,의류/패션,(주)좋음,HERELIKE,5208101083,1.10E+12
도소매,의류/패션,(주)지비엠,교복몰,5068192759,1.10E+12
도소매,의류/패션,(주)케이컴퍼니,피그먼트,2098159688,1.10E+12
도소매,의류/패션,(주)케이컴퍼니,PIGMENT,2098159688,1.10E+12
도소매,의류/패션,(주)피에이인터네셔널,핑크에이지,,
도소매,의류/패션,CARMA(카르마),CARMA,,
도소매,의류/패션,CARMA(카르마),카르마,,
도소매,의류/패션,etoile(에뚜왈),그랑에뚜왈,,
도소매,의류/패션,㈜센세이션,LAURAIN,1478801951,2.10E+12
도소매,의류/패션,㈜센세이션,로랭,1478801951,2.10E+12
도소매,의류/패션,감성아이,감성아이,6201317381,
도소매,의류/패션,꼬모양품점,꼬모양품점,4103046684,
도소매,의류/패션,더봄한복,더봄한복,6021567645,
도소매,의류/패션,라블리,메리고라운드,,
도소매,의류/패션,로랭인터내셔널,LAURAIN PREMIUM OUTLET,3941200117,
도소매,의류/패션,로랭인터내셔널,로랭프리미엄아울렛,3941200117,
도소매,의류/패션,리틀스테이,리틀스테이,1132616133,
도소매,의류/패션,리틀스테이,Little STAY,1132616133,
도소매,의류/패션,마마앤코,마마앤코,5131739751,
도소매,의류/패션,마마앤코,mamanco,5131739751,
도소매,의류/패션,메리수인,메리수인,3950700566,
도소매,의류/패션,바이희,바이희,8834200313,
도소매,의류/패션,버닝스타,버닝스타,6212262668,
도소매,의류/패션,봉언니한복집,봉언니한복집,1351489104,
도소매,의류/패션,쁘띠몬스터,쁘띠 몬스터,8503000678,
도소매,의류/패션,사르베토,사르베토,2622201026,
도소매,의류/패션,사르베토,SARBETO,2622201026,
도소매,의류/패션,시소테이블(sisotable),시소테이블,6391500758,
도소매,의류/패션,알로베이비,allobaby,,
도소매,의류/패션,앙팡부티크,앙팡부티크,1641701072,
도소매,의류/패션,에이치에스룩,에이치에스룩,,
도소매,의류/패션,옐로우팩토리,공장1188,1040944754,
도소매,의류/패션,제나비테일러,제나비테일러,5237100411,
도소매,의류/패션,제멜리부티크,제멜리부티크,4360501940,
도소매,의류/패션,제이에스컴퍼니(JSCOMPANY),미니드레스,8292500480,
도소매,의류/패션,키즈마마,키즈베베,2103966502,
도소매,종합소매점,(주)리빙탑스,소소모소,1268192908,1.34E+12
도소매,종합소매점,(주)리빙탑스,SOSOMOSO,1268192908,1.34E+12
도소매,종합소매점,(주)부명,펫츠홀,1328149973,1.15E+12
도소매,종합소매점,(주)주아킹,주아킹,6718702311,1.36E+12
도소매,종합소매점,(주)텃밭,텃밭,4108165761,2.00E+12
도소매,종합소매점,(주)투바앤리테일,놀라바,,
도소매,종합소매점,(주)트라웰,트라웰,4618802195,1.80E+12
도소매,종합소매점,(주)펫클럽,펫클럽,1328632856,2.84E+12
도소매,종합소매점,롯데쇼핑(주),롯데프레시,1048126067,1.10E+12
도소매,종합소매점,롯데쇼핑(주),LOTTE FRESH,1048126067,1.10E+12
도소매,종합소매점,막내딸집건어물,막내딸집건어물,6900500924,
도소매,종합소매점,블랙퍼플매니지먼트,인큐브앤코,2693400680,
도소매,종합소매점,씨제이올리브영(주),Olive Young,8098101574,1.10E+12
도소매,종합소매점,씨제이올리브영(주),올리브영,8098101574,1.10E+12
도소매,종합소매점,크림(cream),투게더무인할인점,5953500266,
도소매,종합소매점,핑크버스(PINKBUS),핑크버스,3151901368,
도소매,종합소매점,핑크버스(PINKBUS),PINKBUS,3151901368,
도소매,종합소매점,형제상회(주),형제상회,7998701982,1.10E+12
도소매,편의점,(유)애플디아이,로그인편의점,2648117803,1.10E+12
도소매,편의점,(주)대명소노시즌,굿앤굿스,6048115788,1.80E+12
도소매,편의점,(주)대한푸드,대한편의점,3038801172,1.10E+12
도소매,편의점,(주)더이음,마켓무,2148897306,1.10E+12
도소매,편의점,(주)데이앤데이,데이앤데이,7838102174,1.62E+12
도소매,편의점,(주)데이앤데이,day&day,7838102174,1.62E+12
도소매,편의점,(주)디앤에이치컴퍼니,Hi24,1408602028,1.24E+12
도소매,편의점,(주)마켓101,마켓101,1748801458,1.20E+12
도소매,편의점,(주)만리,안자는가게,7428102421,1.31E+12
도소매,편의점,(주)바구니,레몬비,1138677959,1.10E+12
도소매,편의점,(주)보고쿡,보고델리마트,,
도소매,편의점,(주)비지에프리테일,씨유,8938800792,1.10E+12
도소매,편의점,(주)비지에프리테일,CU,8938800792,1.10E+12
도소매,편의점,(주)신구멍가게24,新 구멍가게 24,4448702397,1.31E+12
도소매,편의점,(주)씨스페이시스,씨스페이스24,1148651971,1.10E+12
도소매,편의점,(주)씨스페이시스,CSPACE24,1148651971,1.10E+12
도소매,편의점,(주)아싸,아싸플러스,3738600649,1.20E+12
도소매,편의점,(주)애영,응응스크르,7118701925,1.80E+12
도소매,편의점,(주)우린,블루25,1058711201,1.10E+12
도소매,편의점,(주)우린,Blue25,1058711201,1.10E+12
도소매,편의점,(주)윤슬,weather,8198102231,1.20E+12
도소매,편의점,(주)윤슬,웨더,8198102231,1.20E+12
도소매,편의점,(주)이마트24,이마트24 스마트,1058692454,1.10E+12
도소매,편의점,(주)이마트24,emart24 SMART,1058692454,1.10E+12
도소매,편의점,(주)일화로지스,해빛,1408600734,1.20E+12
도소매,편의점,(주)일화로지스,Have it,1408600734,1.20E+12
도소매,편의점,(주)정석,알리바이,4098182421,2.00E+12
도소매,편의점,(주)지에스리테일,지에스25,1168118745,1.10E+12
도소매,편의점,(주)지에스리테일,GS25,1168118745,1.10E+12
도소매,편의점,(주)커피몰,커피몰 음료ㆍ커피 할인매장,3128600756,1.65E+12
도소매,편의점,(주)코리아세븐,세븐일레븐,2088127413,1.10E+12
도소매,편의점,(주)피에프그룹,마마트,4058800372,1.10E+12
도소매,편의점,(주)하프타임,하프타임,5388101522,1.80E+12
도소매,편의점,(주)한국아이지에이,아이지에이마트,2208186969,1.62E+12
도소매,편의점,(주)한국아이지에이,IGA MART,2208186969,1.62E+12
도소매,편의점,(주)현대씨에스엔,베스트올,1268634150,1.34E+12
도소매,편의점,놀러와,놀러와,,
도소매,편의점,도시공유플랫폼(주),아이스GO 24,1608800993,1.10E+12
도소매,편의점,목공가,마트123,4232400698,
도소매,편의점,목공가,MART123,4232400698,
도소매,편의점,미니마트&미니카페구월본점,미니마트,6561401546,
도소매,편의점,미스터리테일,미스터마트,1892401083,
도소매,편의점,은행건어물,은행건어물,1299271742,
도소매,편의점,지엘코리아(주),나우고,1248754730,1.36E+12
도소매,편의점,지엘코리아(주),Nowgo,1248754730,1.36E+12
도소매,편의점,코레일유통(주),Storyway,1078657147,1.10E+12
도소매,편의점,코레일유통(주),스토리웨이,1078657147,1.10E+12
도소매,편의점,한국미니스톱(주),미니스톱,1168163309,1.10E+12
도소매,화장품,(주)네이처리퍼블릭,네이처리퍼블릭,2208777410,1.10E+12
도소매,화장품,(주)네이처리퍼블릭,NATUREREPUBLIC,2208777410,1.10E+12
도소매,화장품,(주)더샘인터내셔날,더샘,1028133223,1.10E+12
도소매,화장품,(주)마음에점을찍다,마음에점을찍다,1838801961,2.00E+12
도소매,화장품,(주)센트퍼밋,어도르,,
도소매,화장품,(주)센트퍼밋,ADOR,,
도소매,화장품,(주)셀비오,셀비오,2048179170,1.10E+12
도소매,화장품,(주)스킨푸드,스킨푸드,1258154503,1.35E+12
도소매,화장품,(주)아모레퍼시픽,아리따움,1068643373,1.10E+12
도소매,화장품,(주)에뛰드,에뛰드,1358105033,1.35E+12
도소매,화장품,(주)에이블씨엔씨,어퓨,1198134685,1.10E+12
도소매,화장품,(주)엘지생활건강,더페이스샵,1078198143,1.10E+12
도소매,화장품,(주)이니스프리,이니스프리,1068668127,1.10E+12
도소매,화장품,(주)이니스프리,innisfree,1068668127,1.10E+12
도소매,화장품,(주)코리아나화장품,세레니끄,3128107545,1.10E+12
도소매,화장품,(주)코리아나화장품,CELLENIQUE,3128107545,1.10E+12
도소매,화장품,(주)코스메인,피톤씨엘,6258100943,1.10E+12
도소매,화장품,(주)토니모리,토니모리,1148653270,1.10E+12
도소매,화장품,(주)투쿨포스쿨,투쿨포스쿨,2018614950,1.10E+12
도소매,화장품,(주)투쿨포스쿨,too cool for school,2018614950,1.10E+12
도소매,화장품,농업회사법인(주)하늘호수,하늘호수,,
도소매,화장품,엔프라니(주),홀리카 홀리카,1048160935,1.10E+12
서비스,PC방,(유)에코에프엔씨,에코스PC방,5088700728,2.85E+12
서비스,PC방,(주)놀숲,오셀롯,7028600696,1.10E+12
서비스,PC방,(주)놀숲,OCELOT,7028600696,1.10E+12
서비스,PC방,(주)더캠프,더캠프피씨방,2158787589,1.10E+12
서비스,PC방,(주)더캠프,더캠프PC방,2158787589,1.10E+12
서비스,PC방,(주)도담에프앤비,제너스 PC,5168601037,1.10E+12
서비스,PC방,(주)라온하랑,유지트PC,7938702076,1.10E+12
서비스,PC방,(주)라온하랑,UZIT PC,7938702076,1.10E+12
서비스,PC방,(주)메타포레스트,맥스피드PC,2978601174,1.10E+12
서비스,PC방,(주)쇼타임글로벌,쇼타임피시앤카페,3878800943,1.10E+12
서비스,PC방,(주)아이센스에프앤씨,아이센스리그PC방,1198650905,1.10E+12
서비스,PC방,(주)오즈피씨카페리저브강남점,옵티멈존PC카페,3598101481,1.10E+12
서비스,PC방,(주)욜로에프앤씨,욜로PC방,6808701596,1.70E+12
서비스,PC방,(주)참인포텍,샹떼피시방,2148818470,1.10E+12
서비스,PC방,(주)천사들,1st PC방,8898601861,2.85E+12
서비스,PC방,(주)천사들,퍼스트PC방,8898601861,2.85E+12
서비스,PC방,(주)쿠키소프트,IRIS POP,3838601325,2.00E+12
서비스,PC방,(주)쿠키소프트,아이리스팝,3838601325,2.00E+12
서비스,PC방,(주)크라우드팩토리,크라우드PC방,2558101156,1.31E+12
서비스,PC방,(주)탑플레이트에프씨,탑플레이스피씨카페,4798700395,1.10E+12
서비스,PC방,(주)탑플레이트에프씨,PC CAFE,4798700395,1.10E+12
서비스,PC방,(주)토랑에프씨,더토랑,7618600623,1.10E+12
서비스,PC방,(주)플랫폼즈,헌터피씨,6898600073,1.10E+12
서비스,PC방,㈜더베스트,시즌원PC방,8488102016,1.35E+12
서비스,PC방,㈜더호인,콤마온피시방,,
서비스,PC방,㈜더호인,콤마온PC방,,
서비스,PC방,㈜아이센스에프앤비,아이센스리그PC방,1138688422,1.10E+12
서비스,PC방,부만사(주),제로100피씨,2658101338,1.10E+12
서비스,PC방,부만사(주),ZERO100PC,2658101338,1.10E+12
서비스,교육,(주)공터영어,공터영어,4858800228,1.35E+12
서비스,교육,(주)교육다움,종로엠스쿨,4298100651,1.10E+12
서비스,교육,(주)국풀교육,국풀국어전문학원,2158773163,1.10E+12
서비스,교육,(주)기탄러닝,기탄사고력교실,1588700300,1.10E+12
서비스,교육,(주)김샘교육,김샘학원,5028605505,1.70E+12
서비스,교육,(주)데우스홀딩스,창의사고의 명품 하이츠,1348678862,1.31E+12
서비스,교육,(주)매쓰러닝,필즈더클래식,2068676325,1.10E+12
서비스,교육,(주)매쓰씨앤아이,씨네틱씽크에듀,,
서비스,교육,(주)메타스콜레,겨자씨의꿈,8568801642,1.10E+12
서비스,교육,(주)모든교육,수학여우,1298654489,1.31E+12
서비스,교육,(주)반올림교육,생각하는황소,1208802940,1.10E+12
서비스,교육,(주)베라,영재들의 미술상자,,
서비스,교육,(주)서우교육,짱솔학원,1878800630,1.10E+12
서비스,교육,(주)선재교육,SJM선재수학학원,,
서비스,교육,(주)성원아이북랜드,아이북랜드,1138159937,1.10E+12
서비스,교육,(주)세븐앤컴퍼니,차수학,1208798191,1.10E+12
서비스,교육,(주)스마일스토리,스마일스토리,1098617229,1.10E+12
서비스,교육,(주)씨앤에이논술,씨앤에이논술,1208755630,1.10E+12
